PDB_ID,Uniprot_Name,Ki,IC50,pKd,B_factor,Resolution,Date,Type,EC_number,Uniprot_ID,Uniprot_AC,Species,Reign,TaxId,Class,X,Y,Z,HET_CODE,MW,BSA,CHAIN,SITE_SIZE,NON_STDAA,IFP_LENGTH,ION,COF,IFP_BIT_1,IFP_BIT_2,IFP_BIT_3,IFP_BIT_4,IFP_BIT_5,IFP_BIT_6,IFP_BIT_7,IFP_BIT_8,scPDB_ID,Cavity_4A,Cavity_6A,Cavity_8A,Cavity_12A,Cluster_id,Cluster_size,Subcluster_belongership,Cluster_mean_point_sa,Cluster_tot_entries
2pl0,Tyrosine-protein kinase Lck,,,,25.906,2.8,2007-04-18,Mutant,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,25.0373,17.5838,13.5514,STI,494.6107,90.6099870774,A,51,0,27,,,22,1,1,1,2,0,0,0,5284,604,732,877,928,1291,2,1,2ofu,27
2zm4,Tyrosine-protein kinase Lck,,,,1.389,2.7,2008-04-11,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,25.035,35.2884,7.11,KSM,407.91916,80.1232665639,A,42,0,21,,,18,0,0,1,1,0,1,0,6119,583,685,729,762,1291,2,1,2ofu,27
2zm1,Tyrosine-protein kinase Lck,,,,1.754,2.1,2008-04-10,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,23.3411,36.3187,7.5208,KSF,320.77562,88.0907372401,A,39,0,18,,,15,1,0,1,1,0,0,0,6120,452,519,560,563,1291,2,1,2ofu,27
2zyb,Tyrosine-protein kinase Lck,,,,2.319,2.55,2009-01-19,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,22.9455,36.5057,7.4245,KSL,314.38372,88.256227758,A,39,0,19,,,16,1,0,1,1,0,0,0,6164,438,499,533,540,1291,2,1,2ofu,27
3bym,Tyrosine-protein kinase Lck,,0.000000006,,8.907,2,2008-01-16,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,25.7781,37.7339,84.165,AM0,469.49522,79.5115332429,A,43,0,23,,,18,1,2,1,1,0,0,0,6469,772,1039,1147,1164,1291,2,1,2ofu,27
3byo,Tyrosine-protein kinase Lck,,0.000000007,,5.156,2,2008-01-16,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,26.5883,37.79,85.4086,AM9,531.63084,73.0576441103,A,42,0,19,,,16,1,0,1,1,0,0,0,6470,891,1110,1198,1238,1291,2,1,2ofu,27
3bys,Tyrosine-protein kinase Lck,,5E-10,,12.218,2.2,2008-01-16,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,22.07,-0.409,40.475,AM5,590.61875,85.0698174006,A,57,0,33,,,26,1,1,2,3,0,0,0,6471,610,729,826,864,1291,2,1,2ofu,27
3byu,Tyrosine-protein kinase Lck,,8E-10,,11.003,2.3,2008-01-16,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,21.7646,-0.4229,40.3466,AM6,604.64533,86.7095391211,A,57,0,28,,,23,1,0,2,2,0,0,0,6472,610,708,762,772,1291,2,1,2ofu,27
3ac1,Tyrosine-protein kinase Lck,,,,6.273,1.99,2009-12-28,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,1.9645,7.8718,-6.7208,KZI,387.45608,68.3042789223,A,35,0,14,,,10,1,0,2,1,0,0,0,7297,617,732,783,796,1291,2,1,2ofu,27
3ac2,Tyrosine-protein kinase Lck,,,,2.969,2.1,2009-12-28,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,27.5655,35.3356,7.7904,KSE,414.48142,71.0014947683,A,36,0,15,,,11,1,0,1,2,0,0,0,7298,600,735,759,759,1291,2,1,2ofu,27
3ac3,Tyrosine-protein kinase Lck,,,,2.978,2.55,2009-12-28,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,7.1599,1.5536,-7.9443,KSH,440.49552,67.6638176638,A,38,0,14,,,11,0,0,1,2,0,0,0,7299,816,975,1012,1026,1291,2,1,2ofu,27
3ac4,Tyrosine-protein kinase Lck,,,,2.648,2.7,2009-12-28,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,7.7717,1.6461,-7.6721,KZL,401.4429,63.5467980296,A,28,0,12,,,9,0,0,2,1,0,0,0,7300,729,867,891,904,1291,2,1,2ofu,27
3ac5,Tyrosine-protein kinase Lck,,,,14.463,2.5,2009-12-28,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,26.506,34.9373,7.8467,KZM,519.57554,79.1348600509,A,45,0,16,,,14,0,0,1,1,0,0,0,7301,742,884,918,918,1291,2,1,2ofu,27
3ac8,Tyrosine-protein kinase Lck,,,,10.099,2.3,2009-12-29,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,-4.1282,2.2982,8.3237,KSK,440.5187,81.5295815296,A,43,0,18,,,14,0,0,1,2,0,1,0,7302,469,502,502,502,1291,2,1,2ofu,27
3acj,Tyrosine-protein kinase Lck,,,,11.631,2.2,2010-01-05,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,28.989,36.1342,8.561,KSS,315.39008,66.3533834586,A,32,0,12,,,10,1,0,1,0,0,0,0,7305,371,462,506,516,1291,2,1,2ofu,27
3ack,Tyrosine-protein kinase Lck,,,,12.248,2.6,2010-01-05,Wild_Type,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,28.3141,36.0624,8.4663,KSR,278.30856,70.0787401575,A,29,0,10,,,8,0,0,1,1,0,0,0,7306,448,570,637,648,1291,2,1,2ofu,27
3kxz,Tyrosine-protein kinase Lck,,,,19.622,2.37,2009-12-04,Mutant,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,-7.574,0.0696,-7.3159,925,499.58414,77.0100502513,A,41,0,19,,,17,1,0,1,0,0,0,0,7967,462,465,465,465,1291,2,1,2ofu,27
3mpm,Tyrosine-protein kinase Lck,,,,14.409,1.95,2010-04-27,Mutant,2.7.10.2,LCK_HUMAN,P06239,Homo sapiens ,Eukaryota,9606,Enzyme,26.0775,11.8818,51.4358,5LK,404.50802,78.0523255814,A,42,0,16,,,13,1,0,1,1,0,0,0,8296,644,833,907,938,1291,2,1,2ofu,27
2zv9,Tyrosine-protein kinase Lyn,,,,4.899,2.76,2008-11-04,Mutant,2.7.10.2,LYN_MOUSE,P25911,Mus musculus ,Eukaryota,10090,Enzyme,20.0778,8.9468,-8.015,PP2,302.78198,92.2606924644,A,40,0,17,,,14,1,0,1,1,0,0,0,6190,452,634,816,857,1066,1,1,2zv9,4
2zva,Tyrosine-protein kinase Lyn,,,,11.865,2.6,2008-11-04,Mutant,2.7.10.2,LYN_MOUSE,P25911,Mus musculus ,Eukaryota,10090,Enzyme,18.2491,-10.86,24.1513,1N1,489.01348,74.5406824147,A,42,0,22,,,18,1,0,1,2,0,0,0,6191,546,715,894,1022,1066,1,1,2zv9,4
2zv8,Tyrosine-protein kinase Lyn,,,,15.992,2.7,2008-11-04,Mutant,2.7.10.2,LYN_MOUSE,P25911,Mus musculus ,Eukaryota,10090,Enzyme,-19.762,15.2486,-6.453,ANP,506.196263,76.7801857585,A,37,0,8,,,6,0,0,1,1,0,0,0,6879,752,897,904,904,1066,1,1,2zv9,4
3a4o,Tyrosine-protein kinase Lyn,,,,21.324,3,2009-07-11,Mutant,2.7.10.2,LYN_HUMAN,P07948,Homo sapiens ,Eukaryota,9606,Enzyme,-3.5321,-22.8294,-19.533,STU,467.53898,83.4108527132,X,42,0,19,,,15,1,0,1,2,0,0,0,7276,590,745,820,840,1066,1,1,2zv9,4
3brb,Tyrosine-protein kinase Mer,,,,22.714,1.9,2007-12-21,Mutant,2.7.10.1,MERTK_HUMAN,Q12866,Homo sapiens ,Eukaryota,9606,Enzyme,-4.0701,15.5769,-18.3949,ADP,425.1852,78.3845483867,AB,33,1,13,MG,,8,1,0,1,1,1,0,1,1954,378,411,452,486,1168,1,1,2p0c,3
2p0c,Tyrosine-protein kinase Mer,,,,26.195,2.4,2007-02-28,Mutant,2.7.10.1,MERTK_HUMAN,Q12866,Homo sapiens ,Eukaryota,9606,Enzyme,-4.8581,15.1347,-17.6535,ANP,503.1724,78.21062859,AB,38,1,16,MG,,7,1,0,3,1,1,1,1,4293,455,489,550,600,1168,1,1,2p0c,3
3bpr,Tyrosine-protein kinase Mer,,,,26.295,2.8,2007-12-19,Mutant,2.7.10.1,MERTK_HUMAN,Q12866,Homo sapiens ,Eukaryota,9606,Enzyme,51.3513,-37.3353,-6.4374,OLP,346.815,79.8941881219,D,34,0,19,,,15,1,0,1,2,0,0,0,5283,367,452,486,499,1168,1,1,2p0c,3
1xbb,Tyrosine-protein kinase SYK,,,,9.624,1.57,2004-08-30,Mutant,2.7.10.2,KSYK_HUMAN,P43405,Homo sapiens ,Eukaryota,9606,Enzyme,-0.7893,2.926,11.4773,STI,494.6107,67.05691887,A,39,0,16,,,14,0,0,1,1,0,0,0,458,563,641,698,745,857,1,1,3fqs,6
1xbc,Tyrosine-protein kinase SYK,,,,17.072,2,2004-08-30,Mutant,2.7.10.2,KSYK_HUMAN,P43405,Homo sapiens ,Eukaryota,9606,Enzyme,1.6479,2.8769,13.1877,STU,467.539,88.65592748,A,46,0,21,,,17,0,1,1,2,0,0,0,2521,391,405,408,408,857,1,1,3fqs,6
3emg,Tyrosine-protein kinase SYK,0.000000009,,,10.364,2.6,2008-09-24,Mutant,2.7.10.2,KSYK_HUMAN,P43405,Homo sapiens ,Eukaryota,9606,Enzyme,14.1731,41.9985,10.5404,685,397.49392,83.9563862928,A,39,0,19,,,16,0,0,2,1,0,0,0,6399,560,776,864,887,857,1,1,3fqs,6
3fqe,Tyrosine-protein kinase SYK,,,,14.194,2.5,2009-01-07,Mutant,2.7.10.2,KSYK_HUMAN,P43405,Homo sapiens ,Eukaryota,9606,Enzyme,1.4176,1.7594,13.6983,P5C,341.4307,90.8145580589,A,41,0,21,,,16,0,0,1,3,0,1,0,6599,340,394,408,408,857,1,1,3fqs,6
3fqh,Tyrosine-protein kinase SYK,,,,22.261,2.26,2009-01-07,Mutant,2.7.10.2,KSYK_HUMAN,P43405,Homo sapiens ,Eukaryota,9606,Enzyme,-4.951,18.2104,52.2751,57,362.42498,82.7079934747,B,35,0,18,,,15,0,0,2,1,0,0,0,6601,553,725,793,891,857,1,1,3fqs,6
3fqs,Tyrosine-protein kinase SYK,,,,20.073,2.1,2009-01-07,Mutant,2.7.10.2,KSYK_HUMAN,P43405,Homo sapiens ,Eukaryota,9606,Enzyme,0.3678,1.2719,12.8972,585,470.453623,73.1523378582,A,37,0,17,,,15,0,0,1,1,0,0,0,6645,367,411,411,411,857,1,1,3fqs,6
1is0,Tyrosine-protein kinase transforming protein Src,,,,11.006,1.9,2001-11-02,Wild_Type,2.7.10.2,SRC_RSVSA,P00524,Avian leukosis virus RSA ,Viruses,269446,Enzyme,25.7958,28.6024,47.5767,PTC_GLU_GLU_ILE,667.5782,59.5530273,B,36,0,22,,,12,0,0,6,1,3,0,0,1754,486,486,486,486,859,1,1,1skj,3
1skj,Tyrosine-protein kinase transforming protein Src,,,,6.643,2,1997-09-18,Mutant,2.7.10.2,SRC_RSVSA,P00524,Avian leukosis virus RSA ,Viruses,269446,Enzyme,-4.5368,60.6958,-8.4893,UR2,568.5333,61.62579743,A,33,0,17,,,9,0,0,5,1,2,0,0,2518,506,590,671,712,859,1,1,1skj,3
1bkm,Tyrosine-protein kinase transforming protein Src,,,,6.995,2,1997-05-02,Mutant,2.7.10.2,SRC_RSVSA,P00524,Avian leukosis virus RSA ,Viruses,269446,Enzyme,7.3778,15.2174,18.2767,1C5,596.5665,56.64934595,A,31,0,17,,,9,0,0,5,1,2,0,0,2519,624,668,668,668,859,1,1,1skj,3
1u59,Tyrosine-protein kinase ZAP-70,,,,24.083,2.3,2004-07-27,Mutant,2.7.10.2,ZAP70_HUMAN,P43403,Homo sapiens ,Eukaryota,9606,Enzyme,11.5103,5.2788,53.1361,STU,467.539,89.61056232,A,45,0,19,,,16,0,0,1,2,0,0,0,3950,374,381,381,381,858,1,1,1u59,2
2ozo,Tyrosine-protein kinase ZAP-70,,,,19.281,2.6,2007-02-26,Mutant,2.7.10.2,ZAP70_HUMAN,P43403,Homo sapiens ,Eukaryota,9606,Enzyme,26.5214,-16.8065,-9.5677,ANP,503.1724,100,A,42,1,15,MG,,8,0,0,3,1,2,0,1,4826,560,729,880,965,858,1,1,1u59,2
3cwe,Tyrosine-protein phosphatase non-receptor type 1,,0.00000012,,5.366,1.6,2008-04-21,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,23.9831,22.8499,-0.0087,825,494.243,62.4906573871,A,30,1,21,MG,,11,1,2,6,0,1,0,0,498,266,310,364,405,860,2,1,2zmm,57
2f71,Tyrosine-protein phosphatase non-receptor type 1,,,,9.241,1.55,2005-11-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,40.7353,10.7451,15.3277,UN7,459.472,76.11607083,A,42,0,29,,,17,0,2,7,0,3,0,0,432,307,394,502,590,860,2,1,2zmm,57
2cmb,Tyrosine-protein phosphatase non-receptor type 1,,,,8.289,1.7,2006-05-04,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,18.3509,32.2236,14.8875,F17,691.731,62.40299901,A,34,0,26,,,15,1,1,8,1,0,0,0,853,506,658,769,830,860,2,1,2zmm,57
2f6t,Tyrosine-protein phosphatase non-receptor type 1,,,,6.414,1.7,2005-11-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,-13.9117,46.1509,50.6338,1C2,384.427,73.48530744,A,35,0,24,,,15,0,2,6,0,1,0,0,854,327,401,482,577,860,2,1,2zmm,57
2f6v,Tyrosine-protein phosphatase non-receptor type 1,,,,9.097,1.7,2005-11-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,-13.9579,46.0255,50.5512,SK2,418.444,74.48026036,A,39,0,24,,,15,0,2,6,0,1,0,0,882,489,631,752,833,860,2,1,2zmm,57
2f6z,Tyrosine-protein phosphatase non-receptor type 1,,,,11.253,1.7,2005-11-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,40.3115,10.5872,15.3989,UN5,510.541,75.99532093,A,42,0,32,,,17,0,2,9,1,3,0,0,886,432,567,695,735,860,2,1,2zmm,57
1c87,Tyrosine-protein phosphatase non-receptor type 1,,,,10.399,2.1,2000-04-16,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,10.8203,45.4003,18.8009,OPA,269.231,84.11978364,A,30,0,19,,,11,0,1,5,0,2,0,0,3052,131,162,205,209,860,2,1,2zmm,57
2vev,Tyrosine-protein phosphatase non-receptor type 1,,,,8.587,1.8,2007-10-27,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,16.0596,19.7798,78.5593,IZ2,619.655,62.3808150528,A,35,0,22,,,12,1,2,6,1,0,0,0,1256,425,516,597,661,860,2,1,2zmm,57
1g7f,Tyrosine-protein phosphatase non-receptor type 1,,,,7.343,1.8,2000-11-10,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,9.5268,18.4864,8.2476,INZ,540.5418,62.1805191,A,33,0,20,,,11,0,1,5,1,2,0,0,1360,499,648,742,789,860,2,1,2zmm,57
1c88,Tyrosine-protein phosphatase non-receptor type 1,,,,11.116,1.8,2000-04-16,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,44.7414,13.2245,1.5305,OTA,269.254,88.20565967,A,29,0,25,,,13,1,1,6,1,2,1,0,1386,189,236,283,361,860,2,1,2zmm,57
1t49,Tyrosine-protein phosphatase non-receptor type 1,,,,14.509,1.9,2004-04-28,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,56.1395,31.2687,22.5695,892,657.328,68.34512688,A,23,0,16,,,11,1,2,1,1,0,0,0,1696,594,702,729,742,860,2,2,1t49,57
1ecv,Tyrosine-protein phosphatase non-receptor type 1,,,,7.073,1.95,2000-01-26,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,10.0851,45.6357,19.581,878,333.0362,86.92229805,A,31,0,21,,,12,0,2,5,0,2,0,0,2026,209,263,344,367,860,2,1,2zmm,57
2azr,Tyrosine-protein phosphatase non-receptor type 1,,,,12.188,2,2005-09-12,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,46.0451,14.3479,2.5679,982,251.215,89.77901003,A,30,0,20,,,12,0,2,4,0,2,0,0,2360,178,178,178,178,860,2,1,2zmm,57
2hb1,Tyrosine-protein phosphatase non-receptor type 1,,,,13.632,2,2006-06-13,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,45.998,15.3816,2.6988,512,279.065,91.30176042,A,30,0,20,,,12,0,2,4,0,2,0,0,2380,151,151,151,151,860,2,1,2zmm,57
2vew,Tyrosine-protein phosphatase non-receptor type 1,,,,8.876,2,2007-10-27,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,15.7872,18.916,78.1173,IZ3,589.654,66.5189771611,A,36,0,21,,,12,1,1,6,1,0,0,0,2500,317,388,492,573,860,2,1,2zmm,57
2nta,Tyrosine-protein phosphatase non-receptor type 1,,,,12.545,2.1,2006-11-07,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,32.8435,-29.8647,-2.1449,521,328.794,83.83547759,A,33,0,21,,,11,1,2,7,0,0,0,0,2974,199,236,283,361,860,2,1,2zmm,57
2nt7,Tyrosine-protein phosphatase non-receptor type 1,,,,12.415,2.1,2006-11-07,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,48.8241,8.9355,2.9556,902,631.521,82.94604495,A,47,0,26,,,18,1,2,4,0,1,0,0,2975,408,418,418,418,860,2,1,2zmm,57
2fjm,Tyrosine-protein phosphatase non-receptor type 1,,,,21.286,2.1,2006-01-03,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,7.7242,43.6986,17.1223,73,602.5444,85.58720232,AB,51,0,29,,,19,1,2,6,0,1,0,0,2998,560,607,637,641,860,2,1,2zmm,57
2qbs,Tyrosine-protein phosphatase non-receptor type 1,0.00000021,,,12.582,2.1,2007-06-18,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,47.6242,10.9602,2.3182,24,452.319,81.7597696236,A,38,0,24,,,15,0,2,5,0,2,0,0,3078,459,472,472,472,860,2,1,2zmm,57
2qbq,Tyrosine-protein phosphatase non-receptor type 1,0.000000036,,,12.62,2.1,2007-06-18,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,48.1852,9.7859,2.0542,4B3,508.425,77.5218826911,A,38,0,25,,,16,0,2,5,0,2,0,0,3064,432,448,465,492,860,2,1,2zmm,57
1q6n,Tyrosine-protein phosphatase non-receptor type 1,,,,14.05,2.1,2003-08-13,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,7.7163,42.4629,17.8896,P90,601.583,91.2812199,AB,52,0,29,,,20,1,1,6,0,1,0,0,3065,526,540,543,543,860,2,1,2zmm,57
2f6y,Tyrosine-protein phosphatase non-receptor type 1,,,,12.991,2.15,2005-11-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,44.0703,13.2338,18.0572,ENT,384.427,61.9087912,A,32,0,17,,,9,0,1,6,0,1,0,0,3124,367,448,496,543,860,2,1,2zmm,57
1gfy,Tyrosine-protein phosphatase non-receptor type 1,,,,9.082,2.13,2000-06-26,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,10.853,45.6698,19.1322,COL,285.296,85.03839606,A,31,0,22,,,13,1,1,5,0,2,0,0,3109,178,226,263,280,860,2,1,2zmm,57
1ony,Tyrosine-protein phosphatase non-receptor type 1,,,,16.034,2.15,2003-03-02,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,31.7044,29.5321,19.4817,588,586.613,70.58404678,A,40,0,26,,,14,0,1,8,1,2,0,0,3144,455,533,590,648,860,2,1,2zmm,57
1q6j,Tyrosine-protein phosphatase non-receptor type 1,,,,14.381,2.2,2003-08-13,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,-0.3552,72.7872,69.6539,335,647.4506,72.89270594,A,39,0,26,,,15,2,1,7,0,1,0,0,3217,597,671,776,840,860,2,1,2zmm,57
1pyn,Tyrosine-protein phosphatase non-receptor type 1,,,,14.985,2.2,2003-07-09,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,29.0136,30.1347,18.9758,941,602.5865,66.84908974,A,43,0,25,,,15,0,1,7,1,1,0,0,3225,445,472,499,502,860,2,1,2zmm,57
2vex,Tyrosine-protein phosphatase non-receptor type 1,,,,9.506,2.2,2007-10-27,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,15.8006,18.5507,77.7714,IZ4,585.69,71.5239861269,A,38,0,25,,,15,1,1,7,1,0,0,0,3274,432,529,661,762,860,2,1,2zmm,57
2f6w,Tyrosine-protein phosphatase non-receptor type 1,,,,10.669,2.2,2005-11-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,42.682,12.8142,15.4167,UN3,252.27,83.42881465,A,31,0,20,,,12,0,1,5,1,1,0,0,3283,182,216,259,320,860,2,1,2zmm,57
1q6s,Tyrosine-protein phosphatase non-receptor type 1,,,,8.585,2.2,2003-08-13,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,27.7981,30.8638,53.9131,214,738.6123,92.59415774,AB,58,1,37,MG,,23,1,2,8,0,3,0,0,3297,671,675,675,675,860,2,1,2zmm,57
1q6m,Tyrosine-protein phosphatase non-receptor type 1,,,,13.08,2.2,2003-08-13,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,-0.4077,72.8403,69.6536,P27,683.4315,71.77773223,A,39,0,24,,,15,1,1,6,0,1,0,0,3299,644,752,843,907,860,2,1,2zmm,57
1t48,Tyrosine-protein phosphatase non-receptor type 1,,,,33.634,2.2,2004-04-28,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,55.6116,30.9259,22.6745,BB3,530.207,82.34446512,A,29,0,14,,,9,1,3,1,0,0,0,0,3321,489,536,543,573,860,2,2,1t49,57
2vey,Tyrosine-protein phosphatase non-receptor type 1,,,,11.839,2.2,2007-10-27,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,16.1799,18.6079,77.4384,IZ5,597.701,71.2113550916,A,41,0,25,,,14,1,2,7,1,0,0,0,3446,533,621,749,840,860,2,1,2zmm,57
1g7g,Tyrosine-protein phosphatase non-receptor type 1,,,,16.586,2.2,2000-11-10,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,8.5877,18.354,8.7632,INX,596.6051,64.61183752,A,37,0,24,,,13,1,1,5,1,3,0,0,3475,459,573,708,735,860,2,1,2zmm,57
1bzj,Tyrosine-protein phosphatase non-receptor type 1,,,,10.949,2.25,1998-10-29,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,45.2845,13.4318,2.4267,PIC,300.1515,85.56424477,A,31,0,18,,,10,0,2,5,0,1,0,0,3589,168,175,175,175,860,2,1,2zmm,57
2qbr,Tyrosine-protein phosphatase non-receptor type 1,0.00000047,,,21.702,2.3,2007-06-18,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,47.5365,11.4903,2.3043,910,460.298,82.380162091,A,39,0,22,,,14,0,2,4,0,2,0,0,3814,432,445,469,486,860,2,1,2zmm,57
1qxk,Tyrosine-protein phosphatase non-receptor type 1,,,,18.793,2.3,2003-09-08,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,28.9513,29.833,19.439,429,517.5052,74.13714236,A,43,0,24,,,15,1,1,5,1,1,0,0,3929,337,347,347,347,860,2,1,2zmm,57
1q6p,Tyrosine-protein phosphatase non-receptor type 1,,,,12.492,2.3,2003-08-13,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,26.036,31.0876,53.4551,213,673.539,93.48195159,AB,55,0,35,,,20,1,2,9,0,3,0,0,3968,637,664,664,681,860,2,1,2zmm,57
2h4k,Tyrosine-protein phosphatase non-receptor type 1,,,,30.428,2.3,2006-05-24,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,46.0377,13.2132,1.6341,509,355.161,83.95029096,A,32,0,20,,,13,0,1,4,0,2,0,0,3992,199,199,199,199,860,2,1,2zmm,57
1bzc,Tyrosine-protein phosphatase non-receptor type 1,,,,9.112,2.35,1998-10-27,Mutant,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,-19.1889,53.8242,17.74,TPI,428.2808,73.27866031,A,32,0,24,,,12,1,1,7,1,2,0,0,4045,280,347,432,502,860,2,1,2zmm,57
2veu,Tyrosine-protein phosphatase non-receptor type 1,,,,14.653,2.4,2007-10-27,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,16.2623,19.9323,79.0842,IZ1,605.628,60.6351568339,A,33,0,24,,,13,1,2,7,1,0,0,0,4147,475,621,698,729,860,2,1,2zmm,57
2bgd,Tyrosine-protein phosphatase non-receptor type 1,,,,12.051,2.4,2004-12-21,Wild_Type,3.1.3.48,PTN1_HUMAN,P18031,Homo sapiens ,Eukaryota,9606,Enzyme,-1.5123,62.8325,2.5751,T1D,318.348,86.01761626,A,35,0,23,,,13,0,2,8,0,0,0,0,4321,212,212,212,212,860,2,1,2zmm,57
